match_type,dataset_a,file_a,dataset_b,file_b,hamming_distance
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\883c6a184f16.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9f285b3e57ed.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a73d012c4c38.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\acf976efd7ce.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\bf7b4eae7ad0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\bffca6eeb2bf.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c24bcf7a1bc4.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c6a8f8f998a2.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d6b109c82067.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d774692d9919.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\266fbefa58fb.png,APTOS2019,data\raw\aptos2019\val_images\val_images\0a4e1a29ffff.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26cd40b57ad1.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6e092caa065f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26cd40b57ad1.png,APTOS2019,data\raw\aptos2019\val_images\val_images\18b99159a14f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d60db3bbfd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\883c6a184f16.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\331121c65e88.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\61d9c88a3a4b.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\67d8f94f04e0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\69c4cbb630de.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a0e635689259.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e2265c383348.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26d9576e8043.png,APTOS2019,data\raw\aptos2019\val_images\val_images\0b3efe669365.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26fc2358a38d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4a05f81b3aba.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26fc2358a38d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\59bd19c1c5bb.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\26fc2358a38d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\cc964bf04dbc.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2735be026d44.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b49b2fac2514.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2735be026d44.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d6228d951958.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\274f4de2a59d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\934104859e68.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\27933cdbe0cc.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3f5b4c2948e8.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\27933cdbe0cc.png,APTOS2019,data\raw\aptos2019\train_images\train_images\71e43b4f8ba6.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\27933cdbe0cc.png,APTOS2019,data\raw\aptos2019\train_images\train_images\aa94cc4bfd84.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\27933cdbe0cc.png,APTOS2019,data\raw\aptos2019\train_images\train_images\baaca2f7e1f0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\27933cdbe0cc.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d911dd40c63b.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\28824d12d31d.png,APTOS2019,data\raw\aptos2019\val_images\val_images\10f36b0239fb.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\28a4d00927b7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\77a1f1398fdb.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\28dc010a0780.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7e980424868e.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\28dc010a0780.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b10fca20c885.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29192375ab1b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7828dd083cdc.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29d059522fa1.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6b3860e8f64f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29d059522fa1.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b2b7ccd34cbd.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\train_images\train_images\2cef97083e6f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7e6e90a93aa5.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b468ebf5cb11.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d94e10f42861.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\val_images\val_images\00a8624548a9.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\29f44aea93a4.png,APTOS2019,data\raw\aptos2019\val_images\val_images\0c76fd494af6.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a2a6435f7f3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5d5b5da5f939.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a2a6435f7f3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\763ad1236efe.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a2a6435f7f3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\87a9f4d20f07.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a2a6435f7f3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e04f3c6619a3.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a4520f1f9a3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\359bab5d784b.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a4520f1f9a3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7828dd083cdc.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2a4520f1f9a3.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7d94a000c2d0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b48daf24be0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3a1ecf5e2839.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b48daf24be0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3c311c9109b0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b48daf24be0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4ecd1fdd1435.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b48daf24be0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9a94e0316ee3.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b4c7b5f1f1e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\2eba4279e503.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b4c7b5f1f1e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\821789e9053f.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b4c7b5f1f1e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c98f623d08d1.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b5bb6d33959.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9287e57326d0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b5bb6d33959.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e087bd4b88f2.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b88cb6e31cd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3ccf96c1dd6d.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2b88cb6e31cd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5a36cea278ae.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2bb063318cf1.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b468ebf5cb11.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2bb063318cf1.png,APTOS2019,data\raw\aptos2019\train_images\train_images\ca9c912ebad7.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2c8101f14723.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6bf2a81a5d91.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cdcc910778d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\bd375ba756b1.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cef97083e6f.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7e6e90a93aa5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cef97083e6f.png,APTOS2019,data\raw\aptos2019\train_images\train_images\8dfff47b06b7.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cef97083e6f.png,APTOS2019,data\raw\aptos2019\train_images\train_images\af831c158744.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cef97083e6f.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d94e10f42861.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2cf18033da31.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b64e1eef3d63.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d3f4094c08a.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4e85aa647534.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d3f4094c08a.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5baed382f062.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d3f4094c08a.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6294b378d09f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d3f4094c08a.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a9b3177f01c0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d3f4094c08a.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c23ff6dcf15e.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2d558de2cabe.png,APTOS2019,data\raw\aptos2019\train_images\train_images\53ddae6a619e.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2da82d14e1b7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\62b826899151.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2da82d14e1b7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\aa4407aab872.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2da82d14e1b7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b2b79b37d314.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2db0cd3e30da.png,APTOS2019,data\raw\aptos2019\val_images\val_images\191348830ddf.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2dd28ac497d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7d0a871c45db.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2dd28ac497d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7ec0e61a7e29.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2dd28ac497d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9ce46d400cd6.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2dd28ac497d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\ab653b8554c0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2dd28ac497d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\acf976efd7ce.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2eba4279e503.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9d75de31f1b8.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2eba4279e503.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c98f623d08d1.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2eba4279e503.png,APTOS2019,data\raw\aptos2019\val_images\val_images\02da652c74b8.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2f284b6a1940.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4f5dd7660b17.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2f284b6a1940.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6762b2b48ea5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2f284b6a1940.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a15470303941.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2f284b6a1940.png,APTOS2019,data\raw\aptos2019\train_images\train_images\bb5083fae98f.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\2f9b66784109.png,APTOS2019,data\raw\aptos2019\train_images\train_images\52dbec057cc8.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\300305ce82d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\56e56aa08362.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\300305ce82d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a8c54e2a4b79.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\300305ce82d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c80f79579fed.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\315c1a0d87fd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3b0190bbe615.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\315c1a0d87fd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\98e44127872f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\315c1a0d87fd.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d0926ed2c8e5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\318eb706a134.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7635921c5efb.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3254e48c8aa0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\415f2d2bd2a1.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3254e48c8aa0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\571bbdbf585e.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3254e48c8aa0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5d6239c0fd39.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3254e48c8aa0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9fa02dfb5553.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3254e48c8aa0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a2b995b81692.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3286073a976e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\8e67f2d7e0ee.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32a3eb37ff40.png,APTOS2019,data\raw\aptos2019\train_images\train_images\86fbac86ed3e.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32d7d360d891.png,APTOS2019,data\raw\aptos2019\train_images\train_images\62b4be2799ca.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32d7d360d891.png,APTOS2019,data\raw\aptos2019\train_images\train_images\88e4399d207c.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32d7d360d891.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b5bf7b84fc66.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32ed318235b8.png,APTOS2019,data\raw\aptos2019\train_images\train_images\aa94cc4bfd84.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\32ed318235b8.png,APTOS2019,data\raw\aptos2019\train_images\train_images\cc964bf04dbc.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\331121c65e88.png,APTOS2019,data\raw\aptos2019\train_images\train_images\342edf9b889d.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\331121c65e88.png,APTOS2019,data\raw\aptos2019\train_images\train_images\61d9c88a3a4b.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\331121c65e88.png,APTOS2019,data\raw\aptos2019\val_images\val_images\09934421c79e.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\51a078d6d43a.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\52edbe29d655.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7526c59c36d3.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\973b0facfa9b.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a5c9a8c726b2.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b0f0fa677d5f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\val_images\val_images\1509d097b69a.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3325b1fe55d2.png,APTOS2019,data\raw\aptos2019\val_images\val_images\15e24b73d4a7.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\33778d136069.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4ccfa0b4e96c.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\33e8e26a75d4.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6028a575dc27.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\342edf9b889d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3ce2f8a77a32.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\342edf9b889d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c23ff6dcf15e.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\342edf9b889d.png,APTOS2019,data\raw\aptos2019\val_images\val_images\10de500cf0c5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3435fd8675a2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c62585bd68fb.png,0
near,APTOS2019,data\raw\aptos2019\train_images\train_images\345b1f0abbba.png,APTOS2019,data\raw\aptos2019\train_images\train_images\51d0034d177d.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\345b1f0abbba.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a2b97d98f130.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\348598d01e18.png,APTOS2019,data\raw\aptos2019\train_images\train_images\461fa5292fda.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\348598d01e18.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7af4d8704032.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\348598d01e18.png,APTOS2019,data\raw\aptos2019\train_images\train_images\840a06a9c690.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\348598d01e18.png,APTOS2019,data\raw\aptos2019\val_images\val_images\09237bf783a4.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\34a7dbd3f05c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\df0886f1e76b.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\351e842842a2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7a6e384a0846.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\351e842842a2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a8263d248523.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\351e842842a2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\bfb578c0e8d8.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35362d43e753.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d6f6bdfd8011.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\356304d15a5c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\64b9206afb3f.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\356304d15a5c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\705f508d1e42.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\356304d15a5c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a987aa7aac37.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\359bab5d784b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7828dd083cdc.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\359bab5d784b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d51e5d7484ea.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35df2bc6ae95.png,APTOS2019,data\raw\aptos2019\train_images\train_images\84b4da14bc23.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35df2bc6ae95.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c704bd669f36.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35df2bc6ae95.png,APTOS2019,data\raw\aptos2019\train_images\train_images\dccdf750c962.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35df2bc6ae95.png,APTOS2019,data\raw\aptos2019\val_images\val_images\12ab2f6397f0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\35df2bc6ae95.png,APTOS2019,data\raw\aptos2019\val_images\val_images\144a1a426137.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\360832d84ce0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4ccee4db09b6.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\365f8c01d994.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4a5a6efc0bef.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\365f8c01d994.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4e1e252317b5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\365f8c01d994.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d30d079e6f9a.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\369229040a34.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3cab32dd6ef9.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\36e4b704b905.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e2ec22b3d07e.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\370f575adb23.png,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\370f575adb23.png,APTOS2019,data\raw\aptos2019\train_images\train_images\4927945ecfed.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\370f575adb23.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7ce671f952be.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\370f575adb23.png,APTOS2019,data\raw\aptos2019\train_images\train_images\dfc7ec7db0e0.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\3810040096cb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\71a39c660432.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\384db24ebbd7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\3908b3cfd620.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\384db24ebbd7.png,APTOS2019,data\raw\aptos2019\train_images\train_images\6110ecb3bb1c.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\389552047476.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5a0fe0ee4301.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\389552047476.png,APTOS2019,data\raw\aptos2019\train_images\train_images\757e39293591.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\8e67f2d7e0ee.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\94076a9fb9b5.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c18a006f7f1d.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d5b4705ac2ee.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d88c4843aec3.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38b9bb961847.png,APTOS2019,data\raw\aptos2019\train_images\train_images\de55ed25e0e8.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5ca779ace6e7.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\5d3c8c1f57da.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\7ce671f952be.png,4
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\878e356c8fc9.png,2
near,APTOS2019,data\raw\aptos2019\train_images\train_images\38c7153457e2.png,APTOS2019,data\raw\aptos2019\train_images\train_images\90a786abe58e.png,4
